X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-76.9405467889001,39.0853245898231,30218324,39.085314,-76.940547,Castle Blvd & Castle Ln,classic,619,active,2022/04/16 04:55:31+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-76.9945388868611,39.0379931691509,30218325,39.037981,-76.994539,Oak Leaf & Lockwood,classic,620,active,2022/04/16 04:55:16+00,11,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-76.9871228883954,39.0410463371638,30218326,39.04104,-76.987125,White Oak Transit Center,classic,621,active,2022/04/16 04:55:32+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/04/16 06:30:46+00,,"Montgomery County, MD (South)"
-77.1145596220161,38.879481852662,30218327,38.879477,-77.114563,Wilson Blvd. & N. Vermont St.,classic,622,active,2022/04/16 04:55:17+00,12,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.9695112727153,38.8975057778636,30218328,38.8975,-76.969509,Oklahoma Ave & Benning Rd NE,classic,623,active,2022/04/16 04:55:32+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9785229552959,38.8693475648925,30218329,38.869337,-76.978519,Minnesota Ave & R St SE,classic,624,active,2022/04/16 04:55:33+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.3553042241764,38.9490199017115,30218330,38.949008,-77.355299,Vy Reston Heights,classic,625,active,2022/04/15 04:55:03+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.0056512887547,38.9023921504774,30218331,38.902386,-77.005649,1st & K St NE,classic,626,active,2022/04/16 04:55:15+00,0,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1008018813877,38.80816561864,30218332,38.808161,-77.100796,Wheeler Ave & S. Floyd St.,classic,628,active,2022/04/16 04:55:16+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.1089455727949,38.840805032018,30218333,38.840797,-77.108938,N. Beauregard St. & Berkley St.,classic,629,active,2022/04/16 04:55:17+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0494417713798,38.7930734033675,30218334,38.793065,-77.049436,Mt Vernon Trail & S. Washington St.,classic,630,active,2022/04/16 04:55:32+00,2,0,13,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0824663267183,38.8027478916564,30218335,38.802738,-77.082463,Eisenhower Ave & Ike Dr,classic,632,active,2022/04/16 04:55:33+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-76.9858550064512,38.9110034133524,30218336,38.910993,-76.985854,Capitol Ave & Kendall St NE,classic,633,active,2022/04/16 04:55:16+00,18,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9863905239991,38.8840684677568,30218337,38.884058,-76.986385,14th & D St SE,classic,634,active,2022/04/15 23:26:19+00,0,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0105571199252,38.8662862024577,30218338,38.866277,-77.010551,Half & Water St SW,classic,636,active,2022/04/16 03:03:04+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0318825195611,38.9106846268622,30218339,38.910674,-77.03188,14th & Q St NW,classic,637,active,2022/04/16 03:20:12+00,10,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0296367865573,38.9169460131686,30218340,38.916936,-77.029631,13th & U St NW,classic,638,active,2022/04/16 03:18:50+00,13,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9771926237082,38.8854903587914,30218341,38.885483,-76.977187,Stadium Armory Metro,classic,639,active,2022/04/15 21:59:16+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0686237506844,38.9657815960674,30218342,38.965775,-77.068626,Broad Branch Rd & Northampton St NW,classic,640,active,2022/04/15 19:57:56+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0428240361136,38.8140388097214,30218343,38.814031,-77.042817,N Pitt St & Montgomery St,classic,641,active,2022/04/15 22:02:22+00,1,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.1299505744132,38.8000831838378,30218344,38.800077,-77.129943,Van Dorn Metro,classic,642,active,2022/04/15 21:37:09+00,8,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0402955791729,38.8019503060643,30218345,38.801947,-77.040293,Duke St & Strand (Robinson Terminal),classic,643,active,2022/04/15 23:36:32+00,0,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0469209289957,38.8983110849976,30218346,38.898302,-77.046913,21st St & G st NW,classic,645,active,2022/04/16 03:26:43+00,8,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0176588071569,38.8811311906459,30218347,38.881123,-77.017658,4th St & G St SW,classic,646,active,2022/04/16 01:44:15+00,0,0,17,2,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.013824324186,38.9581078663159,30218348,38.958098,-77.013821,Kansas Ave & Longfellow St NW,classic,647,active,2022/04/15 15:31:04+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0459233543417,38.8529091467853,30218349,38.852903,-77.045916,National Airport,classic,648,active,2022/04/15 17:29:57+00,0,0,19,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0568774310075,38.8648494967217,30218350,38.864838,-77.056873,Fern St & Army Navy Dr,classic,649,active,2022/04/15 20:26:43+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0748913942572,38.890873603203,30218351,38.890863,-77.074893,Arlington Blvd & Ft Myer Dr,classic,650,active,2022/04/15 23:59:14+00,9,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0594946966297,38.8530111205071,30218352,38.853002,-77.059496,23rd St S & Hayes St,classic,651,active,2022/04/15 21:29:04+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0738583357291,38.8950721635146,30218353,38.895068,-77.07386,Wilson Blvd & N Oak St,classic,652,active,2022/04/15 19:45:36+00,7,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0842687033841,38.8862639310114,30218354,38.886256,-77.084262,Arlington Blvd & Fairfax Dr,classic,653,active,2022/04/16 06:24:54+00,12,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0138175677936,38.8637544974417,30218355,38.863743,-77.013814,2nd & V St SW / James Creek Marina,classic,654,active,2022/04/16 04:54:40+00,9,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0059139126738,38.8718447183143,30218356,38.871841,-77.00591,1st St & Potomac Ave SE,classic,655,active,2022/04/16 00:20:47+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0454925205786,38.9180399323106,30218357,38.918036,-77.045487,20th & Columbia Rd NW,classic,656,active,2022/04/16 03:58:57+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0021688789852,38.8768264936278,30218358,38.876823,-77.002161,3rd & M st SE,classic,657,active,2022/04/16 03:11:16+00,8,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-76.9253170279883,38.8833247135964,30218359,38.883318,-76.925315,53rd & D St SE/C.W. Harris Elementary,classic,659,active,2022/04/15 04:59:03+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1061183133253,38.8373123543133,30218360,38.837306,-77.106111,N Hampton Dr & Ford Ave,classic,662,active,2022/04/16 04:14:40+00,2,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.1357939991859,38.8097156352312,30218361,38.809709,-77.135788,Whiting & Lane Dr,classic,663,active,2022/04/16 04:14:40+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.1100129093523,38.815850554202,30218362,38.815842,-77.110014,N Howard St & Taney Ave,classic,664,active,2022/04/16 04:04:50+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-76.9709368205825,38.8787777199039,30218363,38.878771,-76.97093,Anacostia Roller Skating Pavillion,classic,665,active,2022/04/15 21:17:15+00,14,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0519544118017,38.8450332415105,30218364,38.845028,-77.051956,S Clark St & 33rd St,classic,667,active,2022/04/16 00:31:35+00,0,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1181132561667,38.8540295265966,30218365,38.854019,-77.118106,Columbia Pike & S Greenbrier St,classic,668,active,2022/04/15 23:46:14+00,12,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1105858083632,38.8288942972716,30218366,38.828887,-77.110588,Kenmore Ave & Seminary Rd,classic,669,active,2022/04/16 04:55:08+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.0714501296587,38.8960916071826,30218367,38.896087,-77.071452,Rosslyn Metro / Wilson Blvd & N Moore St,classic,670,active,2022/04/16 06:06:29+00,14,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1621172409272,38.8871547275415,30218368,38.88715,-77.16212,W&OD Trail & Langston Blvd,classic,671,active,2022/04/15 20:36:38+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.8780122541393,39.0003206802938,30218369,39.00031,-76.878005,Roosevelt Center & Crescent Rd,classic,672,active,2022/04/16 04:14:40+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/04/16 06:30:46+00,,Prince George's County
-76.8912447535881,39.0061980581302,30218370,39.006191,-76.891247,Crescent Rd & Ridge Rd,classic,673,active,2022/04/15 14:53:20+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/04/16 06:30:46+00,,Prince George's County
-76.9162449046559,39.0024712218644,30218371,39.002459,-76.916243,Greenbelt Station Parkway,classic,674,active,2022/04/15 19:09:11+00,1,0,10,0,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",133,2022/04/16 06:30:46+00,,Prince George's County
-77.3593484997281,38.9663485799764,30218372,38.966344,-77.359341,Baron Cameron Ave & North Hampton Ave,classic,675,active,2022/04/15 17:31:05+00,3,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3377770594948,38.9360728076146,30218373,38.936061,-77.337775,Ridge Heights Rd & Seahawks Dr,classic,676,active,2022/04/15 04:59:04+00,12,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3292801640051,38.9668514995887,30218374,38.966848,-77.329282,Becontree Ln & Goldenrain Ct,classic,677,active,2022/04/15 04:59:05+00,10,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3267597303404,38.9708132137423,30218375,38.970807,-77.326761,Ring Rd & North Shore Dr,classic,678,active,2022/04/15 04:59:21+00,3,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3518379420974,38.9736321154641,30218376,38.973625,-77.351837,Reston Pkwy & Bennington Woods Rd,classic,679,active,2022/04/15 04:59:03+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3343648600112,38.9659902898535,30218377,38.965979,-77.334359,Inlet Ct & Wiehle Dr,classic,680,active,2022/04/15 04:59:09+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3425446702135,38.9633181695695,30218378,38.963314,-77.342546,Fairway Dr & Hook Rd,classic,681,active,2022/04/15 04:59:04+00,12,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3484920337213,38.9667057384444,30218379,38.9667,-77.348487,Vantage Hill Rd & Wainwright Dr,classic,682,active,2022/04/15 04:59:04+00,11,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3392934739043,38.9590306808744,30218380,38.959025,-77.339295,Links Dr & Wedge Dr,classic,684,active,2022/04/15 04:59:04+00,8,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3535489777337,38.9440165807236,30218381,38.944013,-77.353552,Golf Course Sq and Golf Course Dr,classic,685,active,2022/04/15 23:30:54+00,6,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3623010066863,38.9433591976606,30218382,38.94335,-77.362304,South Lakes Dr and Reston Pkwy,classic,686,active,2022/04/15 04:59:21+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3540652735243,38.9388081866269,30218383,38.938797,-77.354067,Olde Crafts Dr and Cartwright Pl,classic,687,active,2022/04/15 04:59:22+00,11,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3678751365281,38.937153040774,30218384,38.937146,-77.367868,Green Range Dr and Glade Dr,classic,688,active,2022/04/15 12:04:01+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3665018293596,38.9414993880206,30218385,38.941496,-77.366499,South Gate Community Center,classic,689,active,2022/04/15 04:59:05+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3534546823668,38.9785097372476,30218386,38.978503,-77.353454,Lake Newport Rd and Autumn Ridge Cir,classic,690,active,2022/04/15 04:59:05+00,8,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3316540082449,38.9339283353644,30218387,38.933923,-77.331653,Ridge Heights and Owl Cove Ln,classic,691,active,2022/04/15 20:53:48+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3458816581364,38.9305179662576,30218388,38.93051,-77.345874,Soapstone Dr Convenience Center,classic,692,active,2022/04/16 01:40:51+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.0772017706082,38.8635676402324,30218389,38.863556,-77.077201,Columbia Pike & S Scott St/12th St S,classic,693,active,2022/04/16 04:55:13+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.0051750419075,38.8531342674435,30218390,38.853124,-77.005174,St. Elizabeths West Campus/DHS ,classic,694,active,2022/04/15 16:44:57+00,14,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.0441024900751,38.8705663540975,30218391,38.870561,-77.044095,Long Bridge Aquatic Center,classic,695,active,2022/04/15 14:12:41+00,8,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-77.1163439924132,38.8570581378843,30218392,38.857049,-77.116339,8th Rd & S Frederick St,classic,696,active,2022/04/15 18:35:34+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2022/04/16 06:30:46+00,,"Arlington, VA"
-76.9960238077873,38.922408751231,30218393,38.922404,-76.996023,MBT & Bryant St NE,classic,697,active,2022/04/16 02:53:33+00,17,0,1,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
-77.1055606986989,38.8185211801805,30218394,38.818509,-77.105564,N Howard St & N Imboden St,classic,698,active,2022/04/16 04:14:41+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:46+00,,"Alexandria, VA"
-77.2228102747454,38.8786048254032,30218395,38.878601,-77.222808,Hartland Rd & Harte Pl,classic,701,active,2022/04/15 04:59:21+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.3418208429094,38.9832106093878,30218396,38.983199,-77.341823,North Village and Park Garden,classic,702,active,2022/04/15 17:28:50+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",104,2022/04/16 06:30:46+00,,"Fairfax, VA"
-77.0226838797447,38.9177222864473,30218397,38.917716,-77.022684,8th & V St NW,classic,704,active,2022/04/16 04:04:52+00,17,0,1,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:46+00,,"Washington, DC"
